base - fair,5,peak,38,3900,All,960,312.9050598144531
base - fair,5,peak,38,4500,10,937,303.4269104003906
base - fair,5,peak,38,4500,11,48,321.0836181640625
base - fair,5,peak,38,4500,All,985,304.2873229980469
base - fair,5,peak,38,5100,10,890,306.39581298828125
base - fair,5,peak,38,5100,11,47,325.2974548339844
base - fair,5,peak,38,5100,All,937,307.34393310546875
base - fair,5,peak,38,5700,10,847,303.6924133300781
base - fair,5,peak,38,5700,11,39,321.2864990234375
base - fair,5,peak,38,5700,All,886,304.4668884277344
base - fair,5,peak,38,6300,10,918,301.83197021484375
base - fair,5,peak,38,6300,11,48,321.3641662597656
base - fair,5,peak,38,6300,All,966,302.8025207519531
base - fair,5,peak,38,6900,10,434,302.7488098144531
base - fair,5,peak,38,6900,11,25,322.90704345703125
base - fair,5,peak,38,6900,All,459,303.8467712402344
base - fair,5,sub-peak,32,1500,10,448,282.9380187988281
base - fair,5,sub-peak,32,1500,11,26,307.5283203125
base - fair,5,sub-peak,32,1500,All,474,284.2868347167969
base - fair,5,sub-peak,32,2100,10,460,279.7204895019531
base - fair,5,sub-peak,32,2100,11,36,312.9561767578125
base - fair,5,sub-peak,32,2100,All,496,282.13275146484375
base - fair,5,sub-peak,32,2700,10,428,279.70892333984375
base - fair,5,sub-peak,32,2700,11,18,325.47308349609375
base - fair,5,sub-peak,32,2700,All,446,281.555908203125
base - fair,5,sub-peak,32,3300,10,436,279.0500793457031
base - fair,5,sub-peak,32,3300,11,26,325.6020812988281
base - fair,5,sub-peak,32,3300,All,462,281.6698913574219
base - fair,5,sub-peak,32,3900,10,411,280.17779541015625
base - fair,5,sub-peak,32,3900,11,26,316.4261169433594
base - fair,5,sub-peak,32,3900,All,437,282.3344421386719
base - fair,5,sub-peak,32,4500,10,457,281.2328796386719
base - fair,5,sub-peak,32,4500,11,24,319.0709228515625
base - fair,5,sub-peak,32,4500,All,481,283.120849609375
base - fair,5,sub-peak,32,5100,10,424,280.97833251953125
base - fair,5,sub-peak,32,5100,11,26,309.54815673828125
base - fair,5,sub-peak,32,5100,All,450,282.6290283203125
base - fair,5,sub-peak,32,5700,10,480,282.8973388671875
base - fair,5,sub-peak,32,5700,11,22,333.156005859375
base - fair,5,sub-peak,32,5700,All,502,285.09991455078125
base - fair,5,sub-peak,32,6300,10,433,281.7431640625
base - fair,5,sub-peak,32,6300,11,20,308.19854736328125
base - fair,5,sub-peak,32,6300,All,453,282.9111633300781
base - fair,5,sub-peak,32,6900,10,253,283.8412780761719
base - fair,5,sub-peak,32,6900,11,13,295.7021484375
base - fair,5,sub-peak,32,6900,All,266,284.42095947265625
base - fair,5,sub-peak,33,1500,10,435,279.8114013671875
base - fair,5,sub-peak,33,1500,11,33,303.5420227050781
base - fair,5,sub-peak,33,1500,All,468,281.4847106933594
base - fair,5,sub-peak,33,2100,10,434,279.16845703125
base - fair,5,sub-peak,33,2100,11,18,324.0597839355469
base - fair,5,sub-peak,33,2100,All,452,280.9561462402344
base - fair,5,sub-peak,33,2700,10,436,279.1560974121094
base - fair,5,sub-peak,33,2700,11,26,323.3168029785156
base - fair,5,sub-peak,33,2700,All,462,281.6413269042969
base - fair,5,sub-peak,33,3300,10,433,280.7491760253906
base - fair,5,sub-peak,33,3300,11,27,321.37872314453125
base - fair,5,sub-peak,33,3300,All,460,283.13397216796875
base - fair,5,sub-peak,33,3900,10,447,280.5424499511719
base - fair,5,sub-peak,33,3900,11,23,315.08367919921875
base - fair,5,sub-peak,33,3900,All,470,282.2327575683594
base - fair,5,sub-peak,33,4500,10,423,280.1087951660156
base - fair,5,sub-peak,33,4500,11,24,309.32794189453125
base - fair,5,sub-peak,33,4500,All,447,281.6776123046875
base - fair,5,sub-peak,33,5100,10,482,282.8251647949219
base - fair,5,sub-peak,33,5100,11,26,328.5834655761719
base - fair,5,sub-peak,33,5100,All,508,285.1671142578125
base - fair,5,sub-peak,33,5700,10,441,282.9091491699219
base - fair,5,sub-peak,33,5700,11,18,305.704345703125
base - fair,5,sub-peak,33,5700,All,459,283.8030700683594
base - fair,5,sub-peak,33,6300,10,481,282.37298583984375
base - fair,5,sub-peak,33,6300,11,24,310.23114013671875
base - fair,5,sub-peak,33,6300,All,505,283.6969299316406
base - fair,5,sub-peak,33,6900,10,219,278.56475830078125
base - fair,5,sub-peak,33,6900,11,7,311.4369201660156
base - fair,5,sub-peak,33,6900,All,226,279.5829162597656
base - fair,5,sub-peak,34,1500,10,409,277.84979248046875
base - fair,5,sub-peak,34,1500,11,17,323.07843017578125
base - fair,5,sub-peak,34,1500,All,426,279.6546936035156
base - fair,5,sub-peak,34,2100,10,443,279.4395446777344
base - fair,5,sub-peak,34,2100,11,26,324.00927734375
base - fair,5,sub-peak,34,2100,All,469,281.9103698730469
base - fair,5,sub-peak,34,2700,10,436,281.21173095703125
base - fair,5,sub-peak,34,2700,11,26,324.33837890625
base - fair,5,sub-peak,34,2700,All,462,283.6387939453125
base - fair,5,sub-peak,34,3300,10,472,280.9198913574219
base - fair,5,sub-peak,34,3300,11,24,320.67864990234375
base - fair,5,sub-peak,34,3300,All,496,282.84368896484375
base - fair,5,sub-peak,34,3900,10,404,280.33221435546875
base - fair,5,sub-peak,34,3900,11,24,305.8243103027344
base - fair,5,sub-peak,34,3900,All,428,281.7616882324219
base - fair,5,sub-peak,34,4500,10,469,282.2741394042969
base - fair,5,sub-peak,34,4500,11,26,329.3995666503906
base - fair,5,sub-peak,34,4500,All,495,284.7494201660156
base - fair,5,sub-peak,34,5100,10,451,283.1868896484375
base - fair,5,sub-peak,34,5100,11,18,307.0165710449219
base - fair,5,sub-peak,34,5100,All,469,284.1014709472656
base - fair,5,sub-peak,34,5700,10,487,283.3971252441406
base - fair,5,sub-peak,34,5700,11,24,305.8097229003906
base - fair,5,sub-peak,34,5700,All,511,284.44976806640625
base - fair,5,sub-peak,34,6300,10,439,282.2031555175781
base - fair,5,sub-peak,34,6300,11,23,314.7410888671875
base - fair,5,sub-peak,34,6300,All,462,283.8230285644531
base - fair,5,sub-peak,34,6900,10,225,280.7601318359375
base - fair,5,sub-peak,34,6900,11,9,307.82830810546875
base - fair,5,sub-peak,34,6900,All,234,281.80120849609375
base - fair,5,sub-peak,35,1500,10,416,278.14886474609375
base - fair,5,sub-peak,35,1500,11,25,318.581787109375
base - fair,5,sub-peak,35,1500,All,441,280.44097900390625
base - fair,5,sub-peak,35,2100,10,437,281.0142517089844
base - fair,5,sub-peak,35,2100,11,26,322.83544921875
base - fair,5,sub-peak,35,2100,All,463,283.3627624511719
base - fair,5,sub-peak,35,2700,10,467,280.6487731933594
base - fair,5,sub-peak,35,2700,11,24,317.30706787109375
base - fair,5,sub-peak,35,2700,All,491,282.4406433105469
base - fair,5,sub-peak,35,3300,10,438,280.994873046875
base - fair,5,sub-peak,35,3300,11,24,306.4647216796875
base - fair,5,sub-peak,35,3300,All,462,282.3179931640625
base - fair,5,sub-peak,35,3900,10,472,282.3395690917969
base - fair,5,sub-peak,35,3900,11,26,329.8705749511719
base - fair,5,sub-peak,35,3900,All,498,284.82110595703125
base - fair,5,sub-peak,35,4500,10,448,284.3236389160156
base - fair,5,sub-peak,35,4500,11,18,308.410888671875
base - fair,5,sub-peak,35,4500,All,466,285.2540283203125
base - fair,5,sub-peak,35,5100,10,488,282.3379211425781
base - fair,5,sub-peak,35,5100,11,24,308.5703430175781
base - fair,5,sub-peak,35,5100,All,512,283.56756591796875
base - fair,5,sub-peak,35,5700,10,453,282.1664733886719
base - fair,5,sub-peak,35,5700,11,23,318.7524719238281
base - fair,5,sub-peak,35,5700,All,476,283.9342956542969
base - fair,5,sub-peak,35,6300,10,413,281.59112548828125
base - fair,5,sub-peak,35,6300,11,18,321.07958984375
base - fair,5,sub-peak,35,6300,All,431,283.2403259277344
base - fair,5,sub-peak,35,6900,10,228,279.2400817871094
base - fair,5,sub-peak,35,6900,11,12,301.0079345703125
base - fair,5,sub-peak,35,6900,All,240,280.3284912109375
base - fair,5,sub-peak,36,1500,10,423,281.5124816894531
base - fair,5,sub-peak,36,1500,11,26,317.89111328125
base - fair,5,sub-peak,36,1500,All,449,283.6190490722656
base - fair,5,sub-peak,36,2100,10,470,280.40020751953125
base - fair,5,sub-peak,36,2100,11,23,314.5011291503906
base - fair,5,sub-peak,36,2100,All,493,281.9911193847656
base - fair,5,sub-peak,36,2700,10,423,280.4367370605469
base - fair,5,sub-peak,36,2700,11,24,308.5118103027344
base - fair,5,sub-peak,36,2700,All,447,281.9441223144531
base - fair,5,sub-peak,36,3300,10,482,283.1972961425781
base - fair,5,sub-peak,36,3300,11,24,332.288330078125
base - fair,5,sub-peak,36,3300,All,506,285.5257263183594
base - fair,5,sub-peak,36,3900,10,453,283.1516418457031
base - fair,5,sub-peak,36,3900,11,20,306.1192932128906
base - fair,5,sub-peak,36,3900,All,473,284.1227722167969
base - fair,5,sub-peak,36,4500,10,498,282.68341064453125
base - fair,5,sub-peak,36,4500,11,24,306.1898498535156
base - fair,5,sub-peak,36,4500,All,522,283.76416015625
base - fair,5,sub-peak,36,5100,10,466,283.1299133300781
base - fair,5,sub-peak,36,5100,11,23,317.232666015625
base - fair,5,sub-peak,36,5100,All,489,284.73394775390625
base - fair,5,sub-peak,36,5700,10,432,281.10357666015625
base - fair,5,sub-peak,36,5700,11,18,320.6319885253906
base - fair,5,sub-peak,36,5700,All,450,282.6847229003906
base - fair,5,sub-peak,36,6300,10,446,279.96539306640625
base - fair,5,sub-peak,36,6300,11,21,299.3703308105469
base - fair,5,sub-peak,36,6300,All,467,280.8379821777344
base - fair,5,sub-peak,36,6900,10,224,280.9617614746094
base - fair,5,sub-peak,36,6900,11,8,286.90863037109375
base - fair,5,sub-peak,36,6900,All,232,281.16680908203125
base - fair,10,peak,27,1500,10,798,299.3936462402344
base - fair,10,peak,27,1500,11,87,314.2950744628906
base - fair,10,peak,27,1500,All,885,300.8585510253906
base - fair,10,peak,27,2100,10,859,307.924560546875
base - fair,10,peak,27,2100,11,112,323.0733947753906
base - fair,10,peak,27,2100,All,971,309.6719055175781
base - fair,10,peak,27,2700,10,862,310.7616882324219
base - fair,10,peak,27,2700,11,96,320.50262451171875
base - fair,10,peak,27,2700,All,958,311.7378234863281
base - fair,10,peak,27,3300,10,827,302.2431945800781
base - fair,10,peak,27,3300,11,92,326.4818420410156
base - fair,10,peak,27,3300,All,919,304.669677734375
base - fair,10,peak,27,3900,10,875,304.6832580566406
base - fair,10,peak,27,3900,11,104,319.689208984375
base - fair,10,peak,27,3900,All,979,306.2773742675781
base - fair,10,peak,27,4500,10,830,300.3984069824219
base - fair,10,peak,27,4500,11,98,311.2429504394531
base - fair,10,peak,27,4500,All,928,301.5436096191406
base - fair,10,peak,27,5100,10,846,302.9664611816406
base - fair,10,peak,27,5100,11,103,316.83306884765625
base - fair,10,peak,27,5100,All,949,304.4714660644531
base - fair,10,peak,27,5700,10,872,308.4110107421875
base - fair,10,peak,27,5700,11,119,324.8197326660156
base - fair,10,peak,27,5700,All,991,310.3813781738281
base - fair,10,peak,27,6300,10,880,309.8899230957031
base - fair,10,peak,27,6300,11,90,329.9288635253906
base - fair,10,peak,27,6300,All,970,311.74920654296875
base - fair,10,peak,27,6900,10,438,302.8282470703125
base - fair,10,peak,27,6900,11,41,318.13787841796875
base - fair,10,peak,27,6900,All,479,304.138671875
base - fair,10,peak,28,1500,10,742,303.1679992675781
base - fair,10,peak,28,1500,11,95,318.29449462890625
base - fair,10,peak,28,1500,All,837,304.8848876953125
base - fair,10,peak,28,2100,10,859,310.8519592285156
base - fair,10,peak,28,2100,11,94,320.1268310546875
base - fair,10,peak,28,2100,All,953,311.76678466796875
base - fair,10,peak,28,2700,10,817,301.0141296386719
base - fair,10,peak,28,2700,11,93,326.5208740234375
base - fair,10,peak,28,2700,All,910,303.620849609375
base - fair,10,peak,28,3300,10,911,307.4197082519531
base - fair,10,peak,28,3300,11,104,319.6156921386719
base - fair,10,peak,28,3300,All,1015,308.6693420410156
base - fair,10,peak,28,3900,10,812,301.9895324707031
base - fair,10,peak,28,3900,11,100,312.4832458496094
base - fair,10,peak,28,3900,All,912,303.14013671875
base - fair,10,peak,28,4500,10,832,302.2028503417969
base - fair,10,peak,28,4500,11,101,321.1270446777344
base - fair,10,peak,28,4500,All,933,304.2514343261719
base - fair,10,peak,28,5100,10,880,309.35980224609375
base - fair,10,peak,28,5100,11,116,324.45452880859375
base - fair,10,peak,28,5100,All,996,311.1177978515625
base - fair,10,peak,28,5700,10,886,309.8106994628906
base - fair,10,peak,28,5700,11,93,326.9307861328125
base - fair,10,peak,28,5700,All,979,311.43701171875
base - fair,10,peak,28,6300,10,859,304.134765625
base - fair,10,peak,28,6300,11,112,318.330810546875
base - fair,10,peak,28,6300,All,971,305.772216796875
base - fair,10,peak,28,6900,10,401,301.80645751953125
base - fair,10,peak,28,6900,11,48,321.96783447265625
base - fair,10,peak,28,6900,All,449,303.9618225097656
base - fair,10,peak,29,1500,10,744,309.8353576660156
base - fair,10,peak,29,1500,11,80,318.97552490234375
base - fair,10,peak,29,1500,All,824,310.7227478027344
base - fair,10,peak,29,2100,10,830,300.418701171875
base - fair,10,peak,29,2100,11,93,323.6689147949219
base - fair,10,peak,29,2100,All,923,302.7613525390625
base - fair,10,peak,29,2700,10,894,306.8469543457031
base - fair,10,peak,29,2700,11,104,318.6921081542969
base - fair,10,peak,29,2700,All,998,308.081298828125
base - fair,10,peak,29,3300,10,865,301.982177734375
base - fair,10,peak,29,3300,11,100,314.9871520996094
base - fair,10,peak,29,3300,All,965,303.329833984375
base - fair,10,peak,29,3900,10,806,299.94952392578125
base - fair,10,peak,29,3900,11,101,321.1529235839844
base - fair,10,peak,29,3900,All,907,302.3106689453125
base - fair,10,peak,29,4500,10,883,308.6627197265625
base - fair,10,peak,29,4500,11,116,322.8218994140625
base - fair,10,peak,29,4500,All,999,310.30682373046875
base - fair,10,peak,29,5100,10,898,310.50592041015625
base - fair,10,peak,29,5100,11,93,326.07177734375
base - fair,10,peak,29,5100,All,991,311.9667053222656
base - fair,10,peak,29,5700,10,862,303.898193359375
base - fair,10,peak,29,5700,11,102,317.1855163574219
base - fair,10,peak,29,5700,All,964,305.3041076660156
base - fair,10,peak,29,6300,10,832,303.1639099121094
base - fair,10,peak,29,6300,11,102,323.8851623535156
base - fair,10,peak,29,6300,All,934,305.42681884765625
base - fair,10,peak,29,6900,10,395,300.01116943359375
base - fair,10,peak,29,6900,11,37,318.852783203125
base - fair,10,peak,29,6900,All,432,301.62493896484375
base - fair,10,peak,30,1500,10,720,294.2274169921875
base - fair,10,peak,30,1500,11,78,322.7611999511719
base - fair,10,peak,30,1500,All,798,297.01641845703125
base - fair,10,peak,30,2100,10,917,308.91650390625
base - fair,10,peak,30,2100,11,104,322.6806640625
base - fair,10,peak,30,2100,All,1021,310.31854248046875
base - fair,10,peak,30,2700,10,859,301.7288513183594
base - fair,10,peak,30,2700,11,97,314.8025207519531
base - fair,10,peak,30,2700,All,956,303.05535888671875
base - fair,10,peak,30,3300,10,841,301.719970703125
base - fair,10,peak,30,3300,11,104,317.8765869140625
base - fair,10,peak,30,3300,All,945,303.498046875
base - fair,10,peak,30,3900,10,861,308.7857666015625
base - fair,10,peak,30,3900,11,119,323.82977294921875
base - fair,10,peak,30,3900,All,980,310.612548828125
base - fair,10,peak,30,4500,10,875,310.0157470703125
base - fair,10,peak,30,4500,11,90,323.16796875
base - fair,10,peak,30,4500,All,965,311.24237060546875
base - fair,10,peak,30,5100,10,874,305.7249450683594
base - fair,10,peak,30,5100,11,103,320.8472900390625
base - fair,10,peak,30,5100,All,977,307.3192138671875
base - fair,10,peak,30,5700,10,831,305.5917053222656
base - fair,10,peak,30,5700,11,101,322.90185546875
base - fair,10,peak,30,5700,All,932,307.46759033203125
base - fair,10,peak,30,6300,10,759,299.1571350097656
base - fair,10,peak,30,6300,11,80,325.0908508300781
base - fair,10,peak,30,6300,All,839,301.6299743652344
base - fair,10,peak,30,6900,10,465,306.76885986328125
base - fair,10,peak,30,6900,11,56,318.5641784667969
base - fair,10,peak,30,6900,All,521,308.03668212890625
base - fair,10,peak,31,1500,10,784,302.98895263671875
base - fair,10,peak,31,1500,11,87,319.17425537109375
base - fair,10,peak,31,1500,All,871,304.6056213378906
base - fair,10,peak,31,2100,10,855,302.1402893066406
base - fair,10,peak,31,2100,11,101,315.9954833984375
base - fair,10,peak,31,2100,All,956,303.60406494140625
base - fair,10,peak,31,2700,10,854,301.9092102050781
base - fair,10,peak,31,2700,11,100,319.99249267578125
base - fair,10,peak,31,2700,All,954,303.8047180175781
base - fair,10,peak,31,3300,10,912,309.6894836425781
base - fair,10,peak,31,3300,11,116,323.63299560546875
base - fair,10,peak,31,3300,All,1028,311.26287841796875
base - fair,10,peak,31,3900,10,874,310.2137756347656
base - fair,10,peak,31,3900,11,93,326.6292419433594
base - fair,10,peak,31,3900,All,967,311.7925109863281
base - fair,10,peak,31,4500,10,879,304.9059753417969
base - fair,10,peak,31,4500,11,102,317.0098571777344
base - fair,10,peak,31,4500,All,981,306.16448974609375
base - fair,10,peak,31,5100,10,848,303.7032775878906
base - fair,10,peak,31,5100,11,102,317.8402404785156
base - fair,10,peak,31,5100,All,950,305.2211608886719
base - fair,10,peak,31,5700,10,788,300.7793884277344
base - fair,10,peak,31,5700,11,80,324.00347900390625
base - fair,10,peak,31,5700,All,868,302.91986083984375
base - fair,10,peak,31,6300,10,862,305.89532470703125
base - fair,10,peak,31,6300,11,112,324.6637878417969
base - fair,10,peak,31,6300,All,974,308.05352783203125
base - fair,10,peak,31,6900,10,418,302.64447021484375
base - fair,10,peak,31,6900,11,45,322.1286315917969
base - fair,10,peak,31,6900,All,463,304.5381774902344
base - fair,10,sub-peak,27,1500,10,426,280.4912109375
base - fair,10,sub-peak,27,1500,11,46,302.0790100097656
base - fair,10,sub-peak,27,1500,All,472,282.5950927734375
base - fair,10,sub-peak,27,2100,10,436,279.3851013183594
base - fair,10,sub-peak,27,2100,11,64,304.26953125
base - fair,10,sub-peak,27,2100,All,500,282.5703125
base - fair,10,sub-peak,27,2700,10,401,278.1252136230469
base - fair,10,sub-peak,27,2700,11,41,307.00469970703125
base - fair,10,sub-peak,27,2700,All,442,280.8040771484375
base - fair,10,sub-peak,27,3300,10,415,278.7625732421875
base - fair,10,sub-peak,27,3300,11,49,315.28070068359375
base - fair,10,sub-peak,27,3300,All,464,282.6190185546875
base - fair,10,sub-peak,27,3900,10,387,279.5496826171875
base - fair,10,sub-peak,27,3900,11,59,306.93994140625
base - fair,10,sub-peak,27,3900,All,446,283.1730651855469
base - fair,10,sub-peak,27,4500,10,436,279.7621154785156
base - fair,10,sub-peak,27,4500,11,45,319.4973449707031
base - fair,10,sub-peak,27,4500,All,481,283.47955322265625
base - fair,10,sub-peak,27,5100,10,410,279.3677978515625
base - fair,10,sub-peak,27,5100,11,49,307.8743896484375
base - fair,10,sub-peak,27,5100,All,459,282.4109802246094
base - fair,10,sub-peak,27,5700,10,431,281.0033874511719
base - fair,10,sub-peak,27,5700,11,55,318.896240234375
base - fair,10,sub-peak,27,5700,All,486,285.2916564941406
base - fair,10,sub-peak,27,6300,10,435,281.3227233886719
base - fair,10,sub-peak,27,6300,11,41,304.25634765625
base - fair,10,sub-peak,27,6300,All,476,283.298095703125
base - fair,10,sub-peak,27,6900,10,226,282.2094421386719
base - fair,10,sub-peak,27,6900,11,20,313.9841613769531
base - fair,10,sub-peak,27,6900,All,246,284.7927551269531
base - fair,10,sub-peak,28,1500,10,413,278.676025390625
base - fair,10,sub-peak,28,1500,11,59,304.1526184082031
base - fair,10,sub-peak,28,1500,All,472,281.860595703125
base - fair,10,sub-peak,28,2100,10,403,278.5017395019531
base - fair,10,sub-peak,28,2100,11,41,307.3908996582031
base - fair,10,sub-peak,28,2100,All,444,281.16943359375
base - fair,10,sub-peak,28,2700,10,410,279.3410339355469
base - fair,10,sub-peak,28,2700,11,49,319.0603332519531
base - fair,10,sub-peak,28,2700,All,459,283.5812072753906
base - fair,10,sub-peak,28,3300,10,412,280.49737548828125
base - fair,10,sub-peak,28,3300,11,59,309.9936218261719
base - fair,10,sub-peak,28,3300,All,471,284.1922302246094
base - fair,10,sub-peak,28,3900,10,415,279.6291809082031
base - fair,10,sub-peak,28,3900,11,43,317.60125732421875
base - fair,10,sub-peak,28,3900,All,458,283.1942443847656
base - fair,10,sub-peak,28,4500,10,411,279.0819091796875
base - fair,10,sub-peak,28,4500,11,51,308.74462890625
base - fair,10,sub-peak,28,4500,All,462,282.3563537597656
base - fair,10,sub-peak,28,5100,10,435,280.65625
